ID_match,number_of_turn,last_move_played_by,current_player_turn,wQ_moves,wS1_moves,wB1_moves,wG1_moves,wA1_moves,wS2_moves,wB2_moves,wG2_moves,wA2_moves,wG3_moves,wA3_moves,bQ_moves,bS1_moves,bB1_moves,bG1_moves,bA1_moves,bS2_moves,bB2_moves,bG2_moves,bA2_moves,bG3_moves,bA3_moves,result
1737482941,175,White,Black,2,2,5,2,2,0,4,3,0,3,0,2,0,5,3,34,4,3,2,33,2,31,Black
1737482941,176,Black,White,2,2,5,3,2,0,5,4,0,3,0,2,0,5,2,31,4,3,2,30,2,31,Black
1737482941,177,White,Black,2,2,5,2,2,0,4,2,0,3,0,2,0,5,3,33,4,3,2,32,2,33,Black
1737482941,178,Black,White,2,2,5,2,36,0,4,2,0,3,0,2,2,6,3,35,4,3,2,34,2,35,Black
1737482941,179,White,Black,2,2,5,2,38,2,4,2,0,1,0,2,2,6,3,37,4,3,2,0,2,37,Black
1737482941,180,Black,White,2,2,5,2,37,2,4,2,0,1,0,2,2,6,3,36,6,3,2,0,2,36,Black
1737482941,181,White,Black,2,2,5,2,35,0,4,2,0,3,0,2,2,6,3,34,6,3,2,33,2,34,Black
1737482941,182,Black,White,2,2,5,2,2,0,4,2,0,3,0,2,0,5,3,32,5,3,2,31,2,32,Black
1737482941,183,White,Black,2,2,5,2,30,2,4,2,0,2,0,2,0,6,3,28,2,3,2,27,2,2,Black
1737482941,184,Black,White,2,2,5,2,32,2,4,2,0,2,30,2,0,6,3,30,2,3,2,27,2,2,Black
1737482941,185,White,Black,2,2,5,3,35,4,4,2,0,2,30,2,0,5,3,33,2,3,2,30,2,2,Black
1737482941,186,Black,White,2,2,5,3,37,4,4,2,35,2,32,2,0,5,1,35,2,3,2,32,2,2,Black
1737482941,187,White,Black,2,2,5,2,37,4,4,2,35,2,32,2,0,5,1,35,2,3,2,34,2,2,Black
1737482941,188,Black,White,2,2,5,2,36,4,4,2,34,2,31,2,0,6,1,34,2,4,2,33,2,2,Black
1737482941,189,White,Black,2,2,5,2,36,6,4,2,38,2,36,2,2,6,1,39,2,4,3,38,2,2,Black
1737482941,190,Black,White,2,2,5,2,34,6,4,2,37,2,34,2,2,6,3,37,2,4,3,36,2,2,Black
1737482941,191,White,Black,2,2,5,3,34,6,4,2,37,2,34,2,2,6,3,37,2,4,3,34,2,2,Black
1737482941,192,Black,White,2,2,5,3,36,6,4,2,37,2,34,2,2,6,3,37,2,4,2,34,2,2,Black
1737482941,193,White,Black,2,2,4,2,35,6,4,2,36,2,34,2,2,6,3,36,2,4,2,33,2,2,Black
1737482941,194,Black,White,2,2,4,2,28,2,4,2,34,2,29,2,0,6,3,31,2,4,2,33,2,2,Black
1737482941,195,White,Black,2,2,5,2,27,2,4,2,34,2,28,2,1,6,3,30,2,4,2,30,2,2,Black
1737482941,196,Black,White,2,2,5,2,29,2,4,2,36,2,30,4,1,6,3,32,2,3,2,32,1,2,Black
1737482941,197,White,Black,2,2,6,2,32,2,4,2,37,2,30,4,1,6,3,33,2,3,2,33,1,2,Black
1737482941,198,Black,White,2,2,6,2,30,2,4,2,35,2,28,2,1,6,3,31,2,4,2,31,2,2,Black
1737482941,199,White,Black,2,2,6,2,27,0,4,2,33,2,28,2,1,6,3,29,2,4,3,29,2,2,Black
1737482941,200,Black,White,2,2,6,3,32,0,4,2,38,2,33,2,1,6,3,33,2,4,3,34,1,35,Black
1737482941,201,White,Black,2,2,5,3,32,0,4,2,38,2,32,2,1,6,3,33,2,4,2,34,1,35,Black
1737482941,202,Black,White,2,2,5,2,30,0,4,2,36,3,32,2,1,5,3,33,2,4,2,32,1,33,Black
1737482941,203,White,Black,2,2,6,2,30,0,4,2,37,3,33,2,1,5,3,34,2,4,3,33,1,34,Black
1737482941,204,Black,White,2,2,6,2,33,0,4,2,40,2,34,2,1,6,3,34,2,5,3,36,2,37,Black
1737482941,205,White,Black,2,2,6,3,32,2,4,2,39,2,34,2,1,6,3,33,2,5,2,35,2,36,Black
1737482941,206,Black,White,2,2,6,3,33,2,4,2,40,2,35,2,1,6,3,33,2,4,2,36,1,37,Black
1737482941,207,White,Black,2,2,6,3,33,0,4,2,38,2,33,2,1,5,3,31,2,4,1,34,1,35,Black
1737482941,208,Black,White,2,2,6,3,32,0,4,2,36,2,31,2,1,5,3,31,2,4,2,32,1,33,Black
1737482941,209,White,Black,2,2,6,3,32,0,4,3,39,2,34,2,1,6,3,33,2,4,2,35,1,36,Black
1737482941,210,Black,White,2,2,6,3,36,2,4,3,40,2,35,2,1,6,3,33,2,4,1,36,1,37,Black
1737482941,211,White,Black,2,2,6,2,38,2,4,3,42,2,35,2,1,6,3,35,2,4,1,38,2,39,Black
1737482941,212,Black,White,2,2,6,2,35,2,4,3,42,2,35,2,1,6,3,35,2,4,2,38,2,39,Black
1737482941,213,White,Black,2,2,6,2,35,2,4,2,42,2,35,2,1,6,3,35,2,4,2,38,2,39,Black
1737482941,214,Black,White,2,2,6,3,33,2,4,2,39,2,33,2,1,6,3,35,2,4,1,35,2,36,Black
1737482941,215,White,Black,2,2,6,3,33,2,4,2,4,2,33,2,1,6,4,34,2,4,1,35,1,36,Black
1737482941,216,Black,White,2,2,6,2,34,2,4,2,4,2,35,2,1,6,4,34,2,4,2,37,1,38,Black
1737482941,217,White,Black,2,2,6,2,34,0,4,2,41,2,35,2,1,6,3,34,2,4,3,37,1,38,Black
1737482941,218,Black,White,2,2,6,3,33,0,4,2,39,2,33,2,1,6,3,34,2,4,2,35,1,36,Black
